Version,ImageSource,GpsStatus,AltitudeType,GpsLatitude,GpsLongitude,AbsoluteAltitude,RelativeAltitude,GimbalRollDegree,GimbalYawDegree,GimbalPitchDegree,FlightRollDegree,FlightYawDegree,FlightPitchDegree,FlightXSpeed,FlightYSpeed,FlightZSpeed,CamReverse,GimbalReverse,SelfData,RtkFlag,RtkStdLon,RtkStdLat,RtkStdHgt,RtkDiffAge,NTRIPMountPoint,NTRIPPort,NTRIPHost,SurveyingMode,DewarpFlag,DewarpData,CalibratedFocalLength,CalibratedOpticalCenterX,CalibratedOpticalCenterY,UTCAtExposure,ShutterType,CameraSerialNumber,DroneModel,DroneSerialNumber,CaptureUUID,RelativeOpticalCenterX,RelativeOpticalCenterY,DewarpHMatrix,CalibratedHMatrix,VignettingFlag,VignettingData,LS_type,LS_status,Package_idx,Cfg_cnt,RawData,BandName,BandFreq,Irradiance,SensorGain,ExposureTime,SensorGainAdjustment,SensorIndex,BlackLevel,DroneID,RigCameraIndex,img_id
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805275866,+174.737461824,+100.294,+56.115,+180.00,-82.40,-90.00,+6.60,+97.90,+1.30,-0.6,4.3,-0.8,0,0,,50,0.01224,0.01164,0.02484,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:38.811460,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,9c4d065ea4794ed7902875474d6baf8d,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,130,1,14030.000 11926.000 14044.000 12376.000,Green,560(+/-16)nm,21028.830,2.621,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113719_0037
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805646249,+174.737846790,+97.877,+53.723,+180.00,+97.60,-90.00,-9.00,-82.00,-5.60,0.5,-4.3,-0.3,0,0,,50,0.01213,0.01168,0.02464,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:42.562940,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,9eabc8b0ace54a2386a58815ed71188d,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,69,1,14345.000 12195.000 14036.000 12237.000,Green,560(+/-16)nm,21262.840,2.054,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919114023_0127
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805374173,+174.739286057,+96.447,+52.313,+0.00,-82.10,-89.90,-6.40,-81.90,-8.90,0.7,-4.2,-0.4,0,0,,50,0.01206,0.01153,0.02455,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:02.550120,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,41576046ad7e4a81af9ffc3a60d070d0,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,80,1,15028.000 12802.000 14774.000 12902.000,RedEdge,730(+/-16)nm,14729.676,1.282,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113843_0078
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805317348,+174.738788118,+100.431,+56.300,+0.00,-82.70,-89.90,-9.20,-82.00,-8.70,0.5,-4.4,-0.4,0,0,,50,0.01216,0.01166,0.02462,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:12.727797,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,19effedfb6814aaf8d438aab7b659406,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,105,1,14165.000 12046.000 13890.000 12122.000,RedEdge,730(+/-16)nm,14730.558,1.369,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113853_0083
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805585755,+174.739237881,+93.702,+49.551,+0.00,-82.50,-89.90,-6.70,-82.00,-9.80,0.5,-4.4,-0.1,0,0,,50,0.01228,0.01172,0.02488,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:36:49.816174,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,de8ab5e305004021a032015b1f78e32d,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,10,1,15309.000 13053.000 15050.000 13178.000,Green,560(+/-16)nm,21400.342,1.255,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113630_0013
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805658752,+174.738548089,+96.346,+52.200,+0.00,-93.10,-89.90,-7.00,-92.70,-4.80,-0.1,-4.2,0.0,0,0,,50,0.01206,0.01158,0.02451,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:28.307950,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,732b157a10104ca9822d9887fb1d673f,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,34,1,15324.000 13062.000 15050.000 13121.000,NIR,860(+/-26)nm,13720.286,1.000,1705,0.917817,4,3200,1581F5FKD238100D5238,4,20250919114009_0120
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805417165,+174.737738990,+101.965,+57.804,+180.00,+98.00,-90.00,-3.20,-82.20,-3.70,0.5,-4.3,0.1,0,0,,50,0.01222,0.01168,0.02481,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:20.449024,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,9a7117df5558458d80e4afcad69e07ee,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,85,1,16387.000 13994.000 16157.000 14140.000,Red,650(+/-16)nm,18807.725,2.430,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113701_0028
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805255583,+174.737267025,+97.413,+53.267,+0.00,+75.20,-89.90,+16.70,+82.00,+1.30,0.1,4.1,-0.5,0,0,,50,0.01220,0.01173,0.02478,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:34.789002,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,1f5450411e4e4ce081e8d5a936ce57c3,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,120,1,9743.000 8158.000 9576.000 8443.000,Red,650(+/-16)nm,18025.520,2.404,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113715_0035
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805457601,+174.739060685,+95.345,+51.171,+180.00,-82.10,-90.00,+7.20,+98.10,+2.30,-0.4,4.4,0.0,0,0,,50,0.01210,0.01157,0.02463,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:11.480127,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,bc89233483824206ba1c10d14380b3c7,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,210,1,14723.000 12531.000 14765.000 12947.000,RedEdge,730(+/-16)nm,14740.509,1.369,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113752_0053
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805646000,+174.737846831,+97.877,+53.723,+180.00,+97.60,-90.00,-9.00,-82.00,-5.60,0.5,-4.3,-0.3,0,0,,50,0.01213,0.01168,0.02464,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:42.562940,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,9eabc8b0ace54a2386a58815ed71188d,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,69,1,14345.000 12195.000 14036.000 12237.000,NIR,860(+/-26)nm,13878.352,1.102,1953,0.917817,4,3200,1581F5FKD238100D5238,4,20250919114023_0127
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805506861,+174.737572523,+98.828,+54.670,+0.00,+97.90,-89.90,+3.40,+98.00,-0.30,-0.6,4.3,0.2,0,0,,50,0.01216,0.01160,0.02481,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:59.695971,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,58aa16045b4b436fbda89c4fbd48f8f8,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,220,1,14698.000 12508.000 14697.000 12883.000,NIR,860(+/-26)nm,13169.364,1.000,1642,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113940_0106
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805635060,+174.737745712,+98.406,+54.266,+180.00,+97.70,-90.00,-9.70,-82.00,-5.00,0.6,-4.3,-0.2,0,0,,50,0.01213,0.01170,0.02463,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:44.633103,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,baec605dd57344b3b7e07d4baa8199bf,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,74,1,14784.000 12588.000 14491.000 12640.000,Red,650(+/-16)nm,18186.576,2.404,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919114025_0128
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805502018,+174.739460281,+94.875,+50.720,+0.00,+98.00,-89.90,+5.50,+98.00,-0.60,-0.6,4.3,0.0,0,0,,50,0.01213,0.01167,0.02472,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:19.666445,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,7f3f7c48c931464796baf80fb42007c9,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,230,1,14376.000 12225.000 14399.000 12617.000,RedEdge,730(+/-16)nm,14839.465,1.055,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113800_0057
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805541959,+174.737450535,+98.639,+54.451,+0.00,+86.00,-44.90,+1.60,+85.60,-1.80,0.4,4.3,0.2,0,0,,50,0.01211,0.01163,0.02462,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:16.018251,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,0e4aa371e3444a4cae22812579001e3c,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,151,1,15585.000 13281.000 15588.000 13687.000,RedEdge,730(+/-16)nm,14435.158,1.672,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919114057_0140
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805558939,+174.737143686,+103.117,+58.978,+0.00,+86.40,-44.90,+3.00,+86.10,-17.80,0.1,4.2,0.8,0,0,,50,0.01215,0.01173,0.02481,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:09.880364,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,6d5cff80e23649c6a2c9f366b59eee96,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,136,1,15357.000 13069.000 15356.000 13446.000,RedEdge,730(+/-16)nm,14506.771,1.406,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919114050_0137
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805407466,+174.739586457,+95.111,+50.969,+0.00,-82.20,-89.90,-5.30,-82.10,-5.20,0.6,-4.3,-0.1,0,0,,50,0.01203,0.01149,0.02445,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:56.397506,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,1398de8f6df54f64baa112b9734b3d01,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,64,1,15710.000 13406.000 15478.000 13521.000,Green,560(+/-16)nm,21160.309,1.542,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113837_0075
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805580148,+174.740157153,+94.029,+49.865,+180.00,-82.10,-90.00,+6.70,+98.10,+1.20,-0.5,4.4,0.0,0,0,,50,0.01206,0.01154,0.02454,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:33.922228,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,71c1b68d8c0545f5a4b5d0e4ba815fc5,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,9,1,14629.000 12449.000 14673.000 12870.000,Green,560(+/-16)nm,21106.295,1.460,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113814_0064
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805487125,+174.738356081,+92.727,+48.532,+0.00,+85.90,-45.00,+7.00,+85.60,+1.60,0.2,4.4,0.4,0,0,,50,0.01204,0.01163,0.02453,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:34.393305,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,853e216cbd9843659f7f2f75345581af,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,197,1,13198.000 11184.000 13112.000 11511.000,Red,650(+/-16)nm,17754.244,2.636,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919114115_0149
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805439686,+174.737940001,+100.658,+56.507,+180.00,+97.90,-90.00,-6.00,-81.90,-6.00,0.6,-4.2,-0.4,0,0,,50,0.01216,0.01160,0.02473,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:16.341071,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,82b6dbddccf5484ab9aa62ee3efeb53a,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,75,1,15842.000 13516.000 15580.000 13642.000,Green,560(+/-16)nm,21979.754,2.524,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113657_0026
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805487095,+174.740283061,+94.050,+49.911,+0.00,-79.60,-89.90,-7.40,-80.60,-3.80,0.8,-4.4,-0.1,0,0,,50,0.01222,0.01166,0.02478,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:42.142449,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,f18c77da7e9349568a0347364fd8775c,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,30,1,15122.000 12884.000 14907.000 13006.000,Green,560(+/-16)nm,21647.152,1.824,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113823_0068
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805561975,+174.737103581,+103.977,+59.798,+0.00,+85.00,-45.00,+1.20,+85.20,+0.30,0.0,0.1,0.0,0,0,,50,0.01222,0.01179,0.02488,1.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:07.989125,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,76522d281398492b931b232d9214549c,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,132,1,14967.000 12734.000 14936.000 13113.000,Red,650(+/-16)nm,17693.639,2.497,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919114049_0136
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805209270,+174.737240082,+98.466,+54.302,+180.00,+18.70,-90.00,+1.40,-162.40,-7.60,-4.1,-1.5,0.5,0,0,,50,0.01214,0.01183,0.02464,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:45.426238,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,512ef029a862423da750f3c2b6405c89,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,185,1,16694.000 14276.000 16637.000 14536.000,Red,650(+/-16)nm,17807.355,3.309,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113926_0099
